Customer ID,Age,Income_Bucket,Gender,State,Region,Marital_Status,No_of_children,Occupation,Vehicle_Segment,No_of_months,Hobbies,On_Call_Offer
80342629,45,1,F,C,Urban,2,0,Sales Executive,Car,44,Painting,Plan 5
73266988,33,3,F,V,Urban,1,4,Sales Executive,Car,60,Painting,Plan 5
93829289,23,3,F,B,Urban,1,1,Sales Executive,Car,17,Painting,Plan 5
30384806,43,3,F,N,Urban,2,1,Sales Executive,Car,48,Painting,Plan 5
76951366,46,3,F,M,Urban,1,1,Sales Executive,Car,36,Painting,Plan 5
60338401,32,3,F,M,Urban,2,3,Sales Executive,Car,57,Painting,Plan 5
80466757,32,1,F,N,Urban,2,1,Sales Executive,Car,37,Painting,Plan 5
71174478,26,1,F,B,Urban,2,1,Sales Executive,Car,39,Painting,Plan 5
82911718,43,2,F,V,Urban,2,0,Sales Executive,Car,60,Painting,Plan 5
74397880,72,1,F,C,Urban,2,3,Sales Executive,SUV,15,Painting,Plan 5
67466335,28,3,F,X,Urban,2,3,Sales Executive,Compact SUV,42,Painting,Plan 2
47864483,18,1,F,Z,Urban,2,3,Sales Executive,Car,51,Painting,Plan 5
94652758,46,3,F,A,Rural,1,4,Sales Executive,Pick up truck,44,Painting,Plan 5
91008869,34,3,F,S,Rural,1,4,Sales Executive,Pick up truck,26,Painting,Plan 5
72182580,63,1,F,D,Rural,2,4,Sales Executive,Pick up truck,57,Painting,Plan 5
55899244,48,1,F,F,Rural,1,3,Sales Executive,Pick up truck,36,Painting,Plan 5
11894247,35,1,F,G,Rural,1,3,Sales Executive,Pick up truck,59,Painting,Plan 5
21841384,43,3,F,H,Rural,1,0,Sales Executive,Pick up truck,60,Painting,Plan 5
89478470,18,1,F,J,Rural,2,2,Sales Executive,Pick up truck,49,Painting,Plan 5
94910613,40,1,F,K,Rural,2,2,Sales Executive,Pick up truck,58,Painting,Plan 5
26644183,40,3,F,L,Rural,1,1,Sales Executive,Pick up truck,14,Painting,Plan 5
45425699,75,1,F,L,Rural,2,3,Sales Executive,Pick up truck,37,Painting,Plan 5
54044997,48,3,F,K,Rural,2,0,Sales Executive,Pick up truck,55,Painting,Plan 5
29147627,49,2,F,J,Rural,2,4,Sales Executive,Pick up truck,42,Painting,Plan 5
51059823,67,2,F,H,Rural,2,0,Sales Executive,Pick up truck,6,Painting,Plan 5
41488632,50,2,F,G,Rural,1,3,Sales Executive,Pick up truck,19,Painting,Plan 5
59433209,65,1,F,F,Rural,2,3,Sales Executive,Pick up truck,38,Painting,Plan 5
22983439,70,1,F,D,Rural,1,3,Sales Executive,Pick up truck,33,Painting,Plan 5
64151997,26,2,F,S,Rural,1,0,Sales Executive,Pick up truck,12,Painting,Plan 5
40787365,57,1,F,A,Rural,1,1,Sales Executive,Pick up truck,26,Painting,Plan 5
17354413,55,1,F,M,Urban,2,0,Sales Executive,Pick up truck,11,Painting,Plan 5
95166437,39,2,F,T,Rural,1,0,Sales Executive,Pick up truck,47,Painting,Plan 5
28102535,72,2,F,G,Rural,2,3,Sales Executive,Pick up truck,33,Painting,Plan 5
58243271,50,3,F,H,Rural,2,3,Sales Executive,Pick up truck,22,Painting,Plan 5
41774687,44,3,F,U,Rural,2,2,Sales Executive,Pick up truck,60,Painting,Plan 5
34684222,43,3,F,I,Rural,1,4,Sales Executive,Pick up truck,49,Painting,Plan 5
20921172,66,1,F,K,Rural,2,2,Sales Executive,Pick up truck,25,Painting,Plan 5
34842091,39,2,F,L,Rural,2,1,Sales Executive,Pick up truck,41,Painting,Plan 5
31699537,75,3,F,O,Rural,2,2,Sales Executive,Pick up truck,55,Painting,Plan 5
39320680,19,2,F,P,Rural,1,2,Sales Executive,Pick up truck,42,Painting,Plan 5
26600712,38,1,F,Q,Rural,1,2,Sales Executive,Pick up truck,52,Painting,Plan 5
14981377,18,1,F,W,Rural,1,2,Sales Executive,Pick up truck,44,Painting,Plan 5
86702563,32,2,F,R,Rural,1,2,Sales Executive,Pick up truck,14,Painting,Plan 5
59427464,63,1,F,T,Rural,1,4,Sales Executive,Pick up truck,56,Painting,Plan 5
82783408,49,2,F,Y,Rural,1,3,Sales Executive,Pick up truck,19,Painting,Plan 5
19646214,38,3,F,U,Rural,2,3,Sales Executive,Pick up truck,46,Painting,Plan 5
67418960,40,3,F,I,Rural,1,4,Sales Executive,Pick up truck,59,Painting,Plan 5
85675669,53,2,F,K,Rural,2,3,Sales Executive,Pick up truck,20,Painting,Plan 5
36800317,55,1,F,J,Rural,1,0,Sales Executive,Pick up truck,10,Painting,Plan 5
81069004,28,2,F,H,Rural,1,2,Sales Executive,Pick up truck,50,Painting,Plan 5
73755819,53,1,F,G,Rural,1,3,Sales Executive,Pick up truck,11,Painting,Plan 5
77906917,39,2,F,F,Rural,1,4,Sales Executive,Pick up truck,33,Painting,Plan 5
23357782,35,1,F,D,Rural,1,3,Sales Executive,Pick up truck,31,Painting,Plan 5
63153031,44,1,F,S,Rural,1,1,Sales Executive,Pick up truck,34,Painting,Plan 5
12671759,64,1,F,A,Rural,1,0,Sales Executive,Pick up truck,12,Painting,Plan 5
10848586,27,3,F,Z,Urban,1,2,Sales Executive,Pick up truck,37,Painting,Plan 5
13062268,34,1,F,X,Urban,2,2,Sales Executive,Pick up truck,46,Painting,Plan 5
80178150,59,2,F,C,Urban,1,1,Sales Executive,Pick up truck,39,Painting,Plan 5
37250110,32,3,F,V,Urban,1,0,Sales Executive,Pick up truck,53,Painting,Plan 5
45082693,62,2,F,B,Urban,1,3,Sales Executive,Pick up truck,40,Painting,Plan 5
20731081,33,1,F,N,Urban,1,1,Sales Executive,Pick up truck,8,Painting,Plan 5
45737363,47,3,F,M,Urban,1,4,Sales Executive,Pick up truck,11,Painting,Plan 5
21563692,54,1,F,M,Urban,1,1,Sales Executive,Pick up truck,39,Painting,Plan 5
90520551,25,3,F,N,Urban,2,0,Sales Executive,Pick up truck,56,Painting,Plan 5
88262926,72,2,F,B,Urban,2,4,Sales Executive,Pick up truck,33,Painting,Plan 5
74035680,73,2,F,V,Urban,1,2,Sales Executive,Pick up truck,34,Painting,Plan 5
17727199,54,3,F,C,Urban,2,4,Sales Executive,Pick up truck,13,Painting,Plan 5
25548067,31,3,F,X,Urban,1,2,Sales Executive,Pick up truck,18,Painting,Plan 5
82265808,21,2,F,Z,Urban,2,0,Sales Executive,Pick up truck,33,Painting,Plan 5
64157311,40,2,F,X,Urban,1,0,Sales Executive,Pick up truck,42,Painting,Plan 5
41668892,67,1,F,C,Urban,1,3,Sales Executive,Pick up truck,16,Painting,Plan 5
95258042,58,1,F,V,Urban,2,1,Sales Executive,Pick up truck,13,Painting,Plan 5
77277114,48,2,F,B,Urban,1,0,Sales Executive,Pick up truck,16,Painting,Plan 5
96889496,33,3,F,N,Urban,2,3,Sales Executive,Pick up truck,53,Painting,Plan 5
92971943,31,2,F,M,Urban,1,4,Sales Executive,Pick up truck,49,Painting,Plan 5
14045427,57,3,F,M,Urban,1,0,Sales Executive,SUV,30,Painting,Plan 5
57032493,41,1,F,N,Urban,1,1,Sales Executive,Compact SUV,20,Painting,Plan 2
28654613,53,1,F,B,Urban,2,2,Sales Executive,Car,37,Painting,Plan 5
38184715,61,3,F,V,Urban,2,0,Sales Executive,SUV,13,Painting,Plan 5
34518119,48,2,F,C,Urban,1,1,Sales Executive,SUV,17,Painting,Plan 5
32288073,69,1,F,X,Urban,1,3,Sales Executive,SUV,24,Painting,Plan 5
21222654,30,1,F,Z,Urban,2,1,Sales Executive,SUV,58,Painting,Plan 5
90560249,32,2,F,A,Rural,1,0,Sales Executive,SUV,41,Painting,Plan 5
19568911,47,2,F,S,Rural,2,1,Sales Executive,SUV,17,Painting,Plan 5
33583049,25,2,F,D,Rural,2,3,Sales Executive,SUV,57,Painting,Plan 5
22031102,74,3,F,F,Rural,2,4,Sales Executive,SUV,14,Painting,Plan 5
88595607,75,1,F,G,Rural,1,3,Sales Executive,SUV,40,Painting,Plan 5
92532948,68,1,F,H,Rural,1,4,Sales Executive,SUV,40,Painting,Plan 5
92720108,64,3,F,J,Rural,1,3,White Collar Clerical,SUV,7,Painting,Plan 5
95747437,24,3,F,K,Rural,1,0,Engineer,SUV,26,Painting,Plan 5
80083772,20,1,F,L,Rural,1,3,Defence,SUV,27,Painting,Plan 5
17927175,48,2,F,L,Rural,2,4,Sales Executive,SUV,11,Painting,Plan 5
46286455,22,1,F,K,Rural,1,4,Chef,SUV,35,Painting,Plan 5
40361080,32,1,F,J,Rural,2,1,Investment Banker,SUV,37,Painting,Plan 5
84737385,51,3,F,H,Rural,2,4,Orthopeadic,SUV,53,Painting,Plan 5
26801811,50,1,F,G,Rural,2,1,Gardener,SUV,41,Painting,Plan 5
32687799,38,2,F,F,Rural,1,0,Interior designer,SUV,46,Painting,Plan 5
40921439,24,2,F,D,Rural,1,1,Architect,SUV,15,Painting,Plan 5
74309273,39,2,F,S,Rural,1,4,Research Analyst,SUV,31,Painting,Plan 5
49459441,48,1,F,A,Rural,1,3,Wildlife Photographer,SUV,41,Painting,Plan 5
38099389,69,3,F,S,Rural,2,0,Writer,SUV,33,Painting,Plan 5
34792869,38,2,F,A,Rural,1,2,Marketing Analyst,SUV,23,Painting,Plan 5
36794056,62,1,F,Z,Urban,1,2,Designer,SUV,55,Painting,Plan 5
93288297,21,3,F,X,Urban,2,1,White Collar Clerical,SUV,42,Painting,Plan 5
62274768,28,3,F,C,Urban,1,1,White Collar Clerical,SUV,9,Painting,Plan 5
93319236,71,1,F,V,Urban,2,2,White Collar Clerical,SUV,28,Painting,Plan 5
72251120,18,1,F,B,Urban,2,3,White Collar Clerical,SUV,47,Painting,Plan 5
98387070,25,2,F,N,Urban,1,1,White Collar Clerical,SUV,34,Painting,Plan 5
63437488,25,2,F,M,Urban,1,2,White Collar Clerical,SUV,21,Painting,Plan 5
15314462,47,3,F,M,Urban,1,2,White Collar Clerical,SUV,8,Painting,Plan 5
47834067,75,2,F,N,Urban,2,1,White Collar Clerical,SUV,49,Painting,Plan 5
20440103,48,2,F,B,Urban,2,3,White Collar Clerical,SUV,12,Painting,Plan 5
89836145,27,2,F,V,Urban,1,3,White Collar Clerical,SUV,46,Painting,Plan 5
67011975,58,1,F,C,Urban,2,0,White Collar Clerical,Compact SUV,28,Painting,Plan 2
55775858,62,2,F,X,Urban,2,3,White Collar Clerical,Compact SUV,41,Painting,Plan 2
73155994,63,2,F,Z,Urban,2,3,White Collar Clerical,Compact SUV,38,Painting,Plan 2
79432017,48,1,F,X,Urban,1,4,White Collar Clerical,Compact SUV,42,Painting,Plan 2
94684342,23,1,F,C,Urban,2,2,White Collar Clerical,Compact SUV,18,Painting,Plan 2
23477195,26,2,F,V,Urban,2,2,White Collar Clerical,Compact SUV,18,Painting,Plan 2
50162626,67,3,F,B,Urban,1,1,White Collar Clerical,Compact SUV,30,Painting,Plan 2
24983563,69,1,F,N,Urban,2,4,White Collar Clerical,Compact SUV,34,Painting,Plan 2
11213666,18,1,F,M,Urban,2,3,White Collar Clerical,Compact SUV,39,Painting,Plan 2
33550852,21,1,F,M,Urban,1,1,White Collar Clerical,Compact SUV,25,Painting,Plan 2
79439290,70,3,F,N,Urban,2,3,White Collar Clerical,Compact SUV,19,Painting,Plan 2
64100652,26,2,F,B,Urban,1,3,White Collar Clerical,Compact SUV,45,Painting,Plan 2
76768571,50,3,F,V,Urban,2,2,White Collar Clerical,Compact SUV,18,Painting,Plan 2
55377255,64,2,F,C,Urban,1,1,White Collar Clerical,Compact SUV,24,Painting,Plan 2
63043290,30,3,F,X,Urban,1,2,White Collar Clerical,Compact SUV,19,Painting,Plan 2
98390803,25,1,F,Z,Urban,2,0,White Collar Clerical,Compact SUV,60,Painting,Plan 2
37540950,45,3,F,A,Rural,1,4,White Collar Clerical,Compact SUV,38,Painting,Plan 5
15108480,67,1,F,S,Rural,2,3,White Collar Clerical,Compact SUV,17,Painting,Plan 5
50877173,31,3,F,D,Rural,2,4,White Collar Clerical,Compact SUV,12,Painting,Plan 5
15002326,45,1,F,F,Rural,1,3,White Collar Clerical,Compact SUV,30,Painting,Plan 5
23092602,32,3,F,G,Rural,2,4,White Collar Clerical,Compact SUV,39,Painting,Plan 5
93424769,31,2,F,H,Rural,2,1,White Collar Clerical,Compact SUV,14,Painting,Plan 5
84927812,67,1,F,J,Rural,2,0,White Collar Clerical,Compact SUV,22,Painting,Plan 5
41764133,30,1,F,K,Rural,1,0,White Collar Clerical,Compact SUV,35,Painting,Plan 5
30343397,53,3,F,L,Rural,1,1,White Collar Clerical,Compact SUV,22,Painting,Plan 5
70830465,61,1,F,L,Rural,1,2,White Collar Clerical,Compact SUV,30,Painting,Plan 5
20494810,27,3,F,K,Rural,1,0,White Collar Clerical,Compact SUV,38,Painting,Plan 5
80187640,66,3,F,J,Rural,2,1,White Collar Clerical,Compact SUV,12,Painting,Plan 5
75975659,19,2,F,H,Rural,1,4,White Collar Clerical,Compact SUV,15,Painting,Plan 5
21670827,41,2,F,G,Rural,1,3,White Collar Clerical,Compact SUV,31,Painting,Plan 5
52410204,20,3,F,F,Rural,2,3,White Collar Clerical,Compact SUV,42,Painting,Plan 5
53629447,31,1,F,D,Rural,2,1,White Collar Clerical,Compact SUV,46,Painting,Plan 5
14262382,70,2,F,S,Rural,2,4,White Collar Clerical,Compact SUV,50,Painting,Plan 5
11880720,74,3,F,A,Rural,1,2,White Collar Clerical,Compact SUV,23,Painting,Plan 5
81495770,27,3,F,R,Rural,1,2,White Collar Clerical,Compact SUV,7,Painting,Plan 5
74192133,48,3,F,T,Rural,2,0,White Collar Clerical,Car,10,Painting,Plan 3
25035594,64,3,F,Y,Rural,1,0,White Collar Clerical,Car,8,Painting,Plan 3
66520948,53,1,F,U,Rural,2,0,White Collar Clerical,Car,57,Painting,Plan 3
88121391,54,1,F,I,Rural,2,2,White Collar Clerical,Car,47,Painting,Plan 3
76323014,60,3,F,K,Rural,1,3,White Collar Clerical,Car,54,Painting,Plan 3
89702820,64,3,F,J,Rural,2,3,White Collar Clerical,Car,35,Painting,Plan 3
19391282,73,3,F,H,Rural,1,4,White Collar Clerical,Car,53,Painting,Plan 3
15847887,67,2,F,G,Rural,1,3,White Collar Clerical,Car,49,Painting,Plan 3
59472684,54,2,F,F,Rural,2,2,White Collar Clerical,Car,34,Painting,Plan 3
63047490,44,1,F,D,Rural,2,2,White Collar Clerical,Car,45,Painting,Plan 3
77193844,32,1,F,S,Rural,1,1,White Collar Clerical,Car,56,Painting,Plan 3
46641242,39,2,F,A,Rural,1,4,White Collar Clerical,Car,35,Painting,Plan 3
47227009,50,3,F,Z,Urban,1,4,White Collar Clerical,Car,38,Painting,Plan 5
48716906,70,1,F,X,Urban,2,3,White Collar Clerical,Car,48,Painting,Plan 5
60148776,33,1,F,C,Urban,1,4,White Collar Clerical,Car,52,Painting,Plan 5
58662791,52,2,F,V,Urban,1,3,White Collar Clerical,Car,8,Painting,Plan 5
67136013,55,2,F,B,Urban,1,1,White Collar Clerical,Car,33,Painting,Plan 5
82176578,53,2,F,N,Urban,1,1,White Collar Clerical,Car,19,Painting,Plan 5
45836784,51,3,F,M,Urban,1,2,White Collar Clerical,Car,53,Painting,Plan 5
67716494,58,3,F,M,Urban,2,3,White Collar Clerical,Car,49,Painting,Plan 5
66505813,45,1,F,N,Urban,1,0,White Collar Clerical,Car,51,Painting,Plan 5
83755430,52,1,F,B,Urban,2,3,White Collar Clerical,Car,37,Painting,Plan 5
47472304,37,2,F,V,Urban,2,1,White Collar Clerical,Car,54,Painting,Plan 5
23912231,65,3,F,C,Urban,2,0,White Collar Clerical,Car,11,Painting,Plan 5
19719006,69,2,F,X,Urban,1,0,White Collar Clerical,Car,45,Painting,Plan 5
40133053,66,3,F,Z,Urban,1,1,White Collar Clerical,Car,29,Painting,Plan 5
42768182,25,1,F,X,Urban,2,2,White Collar Clerical,Car,23,Painting,Plan 5
21529325,38,3,F,C,Urban,2,2,White Collar Clerical,Car,27,Painting,Plan 5
52005318,54,3,F,V,Urban,2,4,White Collar Clerical,Car,16,Painting,Plan 5
22145403,26,3,F,B,Urban,2,4,White Collar Clerical,Car,34,Painting,Plan 5
31791055,47,2,F,N,Urban,1,4,White Collar Clerical,Car,57,Painting,Plan 5
41767567,35,1,F,M,Urban,2,2,White Collar Clerical,Car,29,Painting,Plan 5
14122392,66,2,F,M,Urban,1,3,White Collar Clerical,Car,18,Painting,Plan 5
81497397,65,2,F,N,Urban,1,3,White Collar Clerical,Car,55,Painting,Plan 5
35332954,50,1,F,B,Urban,2,1,White Collar Clerical,Car,52,Painting,Plan 5
36033615,50,2,F,V,Urban,1,2,White Collar Clerical,Car,35,Painting,Plan 5
98802833,37,1,F,C,Urban,1,4,White Collar Clerical,Car,38,Painting,Plan 5
10144268,70,1,F,X,Urban,1,0,White Collar Clerical,Car,39,Painting,Plan 5
51493656,34,3,F,Z,Urban,1,4,White Collar Clerical,Car,38,Painting,Plan 5
22416882,69,1,F,A,Rural,2,0,White Collar Clerical,Car,46,Painting,Plan 3
96733730,30,2,F,S,Rural,1,3,White Collar Clerical,Car,54,Painting,Plan 3
45569407,53,1,F,D,Rural,2,0,White Collar Clerical,Car,23,Painting,Plan 3
67039842,63,2,F,F,Rural,2,1,White Collar Clerical,Car,40,Painting,Plan 3
66626201,46,2,F,G,Rural,1,2,White Collar Clerical,SUV,25,Painting,Plan 5
69978676,23,3,F,H,Rural,1,3,White Collar Clerical,Compact SUV,56,Painting,Plan 5
21070497,38,2,F,J,Rural,2,4,White Collar Clerical,Car,13,Painting,Plan 3
68068650,66,1,F,K,Rural,2,0,White Collar Clerical,Pick up truck,27,Painting,Plan 5
28137450,25,1,F,L,Rural,1,3,White Collar Clerical,Pick up truck,29,Painting,Plan 5
89946440,29,2,F,L,Rural,1,3,White Collar Clerical,Pick up truck,22,Painting,Plan 5
24274127,58,2,F,K,Rural,1,1,White Collar Clerical,Pick up truck,10,Painting,Plan 5
71458402,41,2,F,J,Rural,1,2,White Collar Clerical,Pick up truck,41,Painting,Plan 5
18549206,68,1,F,H,Rural,2,4,White Collar Clerical,Pick up truck,48,Painting,Plan 5
37019072,46,2,F,G,Rural,2,3,White Collar Clerical,Pick up truck,54,Painting,Plan 5
67952619,31,2,F,F,Rural,2,3,White Collar Clerical,Pick up truck,37,Painting,Plan 5
90530648,35,1,F,D,Rural,1,3,White Collar Clerical,Pick up truck,41,Painting,Plan 5
93318173,75,1,F,S,Rural,1,4,White Collar Clerical,Pick up truck,14,Painting,Plan 5
61529160,72,1,F,A,Rural,2,3,White Collar Clerical,Pick up truck,10,Painting,Plan 5
43916402,30,1,F,M,Urban,2,2,White Collar Clerical,Pick up truck,18,Painting,Plan 5
56318208,28,2,F,T,Rural,2,1,White Collar Clerical,Pick up truck,10,Painting,Plan 5
77504750,68,3,F,G,Rural,1,2,White Collar Clerical,Pick up truck,47,Painting,Plan 5
33423552,28,2,F,H,Rural,1,0,White Collar Clerical,Pick up truck,17,Painting,Plan 5
42272857,53,3,F,U,Rural,2,3,White Collar Clerical,Pick up truck,42,Painting,Plan 5
29380403,51,1,F,I,Rural,1,4,White Collar Clerical,Pick up truck,8,Painting,Plan 5
19995343,43,1,F,K,Rural,1,1,White Collar Clerical,Pick up truck,36,Painting,Plan 5
26447903,64,2,F,L,Rural,2,3,White Collar Clerical,Pick up truck,18,Painting,Plan 5
89114751,51,1,F,O,Rural,2,0,White Collar Clerical,Pick up truck,12,Painting,Plan 5
68110993,46,1,F,P,Rural,1,1,White Collar Clerical,Pick up truck,39,Painting,Plan 5
57238827,19,2,F,Q,Rural,1,3,White Collar Clerical,Pick up truck,57,Painting,Plan 5
73272755,44,1,F,W,Rural,1,4,White Collar Clerical,Pick up truck,41,Painting,Plan 5
63269543,30,3,F,R,Rural,2,4,White Collar Clerical,Pick up truck,45,Painting,Plan 5
71783359,25,3,F,T,Rural,2,4,White Collar Clerical,Pick up truck,53,Painting,Plan 5
70409089,46,1,F,Y,Rural,1,3,White Collar Clerical,Pick up truck,12,Painting,Plan 5
20129210,72,2,F,U,Rural,1,3,White Collar Clerical,Pick up truck,36,Painting,Plan 5
60465914,31,1,F,I,Rural,2,0,White Collar Clerical,Pick up truck,16,Painting,Plan 5
54859613,70,1,F,K,Rural,2,2,White Collar Clerical,Pick up truck,47,Painting,Plan 5
78787143,38,3,F,J,Rural,1,2,White Collar Clerical,Pick up truck,50,Painting,Plan 5
64345154,71,2,F,H,Rural,2,1,White Collar Clerical,Pick up truck,24,Painting,Plan 5
11506362,61,1,F,G,Rural,2,0,White Collar Clerical,Pick up truck,42,Painting,Plan 5
15479731,43,2,F,F,Rural,2,0,White Collar Clerical,Pick up truck,15,Painting,Plan 5
79567180,47,1,F,D,Rural,1,1,White Collar Clerical,Pick up truck,18,Painting,Plan 5
24260417,66,2,F,S,Rural,1,3,White Collar Clerical,Pick up truck,14,Painting,Plan 5
30614929,40,1,F,A,Rural,1,4,White Collar Clerical,Pick up truck,18,Painting,Plan 5
53433581,61,3,F,Z,Urban,2,2,White Collar Clerical,Pick up truck,51,Painting,Plan 5
61424046,60,2,F,X,Urban,1,4,White Collar Clerical,Pick up truck,39,Painting,Plan 5
42156353,19,2,F,C,Urban,2,4,White Collar Clerical,Pick up truck,34,Painting,Plan 5
17982586,72,1,F,V,Urban,1,4,White Collar Clerical,Pick up truck,9,Painting,Plan 5
57064590,69,3,F,B,Urban,1,1,White Collar Clerical,Pick up truck,23,Painting,Plan 5
24977575,71,3,F,N,Urban,1,4,White Collar Clerical,Pick up truck,12,Painting,Plan 5
17367380,19,2,F,M,Urban,1,4,White Collar Clerical,Pick up truck,49,Painting,Plan 5
27891547,44,2,F,M,Urban,2,2,White Collar Clerical,Pick up truck,39,Painting,Plan 5
65865441,53,2,F,N,Urban,2,3,White Collar Clerical,Pick up truck,31,Painting,Plan 5
28324783,46,2,F,B,Urban,2,2,White Collar Clerical,Pick up truck,17,Painting,Plan 5
57260818,38,2,F,V,Urban,1,2,White Collar Clerical,Pick up truck,23,Painting,Plan 5
15108214,73,2,F,C,Urban,2,2,White Collar Clerical,Pick up truck,46,Painting,Plan 5
40536435,35,3,F,X,Urban,1,4,White Collar Clerical,Pick up truck,60,Painting,Plan 5
27997210,29,1,F,Z,Urban,2,3,White Collar Clerical,Pick up truck,46,Painting,Plan 5
72487601,42,1,F,X,Urban,1,4,White Collar Clerical,Pick up truck,42,Painting,Plan 5
21631788,24,3,F,C,Urban,1,2,White Collar Clerical,Pick up truck,13,Painting,Plan 5
73436212,64,1,F,V,Urban,1,3,White Collar Clerical,Pick up truck,8,Painting,Plan 5
44706223,66,3,F,B,Urban,1,2,White Collar Clerical,Pick up truck,54,Painting,Plan 5
88911296,32,2,F,N,Urban,1,0,White Collar Clerical,Pick up truck,38,Painting,Plan 5
48713319,20,3,F,M,Urban,2,2,White Collar Clerical,Pick up truck,47,Painting,Plan 5
84845160,23,3,F,M,Urban,2,0,White Collar Clerical,Pick up truck,58,Painting,Plan 5
83649937,64,2,F,N,Urban,1,2,White Collar Clerical,Pick up truck,25,Painting,Plan 5
62222664,73,1,F,B,Urban,1,4,White Collar Clerical,Pick up truck,30,Painting,Plan 5
97726302,65,3,F,V,Urban,2,2,White Collar Clerical,Pick up truck,50,Painting,Plan 5
26721444,53,2,F,C,Urban,2,1,White Collar Clerical,Pick up truck,10,Painting,Plan 5
68211704,56,3,F,X,Urban,1,0,White Collar Clerical,Pick up truck,24,Painting,Plan 5
64604075,75,3,F,Z,Urban,1,3,White Collar Clerical,Pick up truck,25,Painting,Plan 5
20963252,68,2,F,A,Rural,1,4,White Collar Clerical,SUV,17,Painting,Plan 5
43032231,49,2,F,S,Rural,2,2,White Collar Clerical,Compact SUV,23,Painting,Plan 5
60333455,23,1,F,D,Rural,1,2,White Collar Clerical,Car,6,Painting,Plan 3
88567946,72,2,F,F,Rural,1,2,White Collar Clerical,SUV,8,Painting,Plan 5
76991509,53,2,F,G,Rural,1,4,White Collar Clerical,SUV,39,Painting,Plan 5
46900783,35,1,F,H,Rural,1,0,White Collar Clerical,SUV,48,Painting,Plan 5
32893561,65,3,F,J,Rural,1,4,White Collar Clerical,SUV,13,Painting,Plan 5
48932763,47,1,F,K,Rural,2,1,White Collar Clerical,SUV,42,Painting,Plan 5
94691618,50,3,F,L,Rural,2,2,White Collar Clerical,SUV,42,Painting,Plan 5
33073554,24,3,F,L,Rural,2,0,White Collar Clerical,SUV,47,Painting,Plan 5
71723204,56,1,F,K,Rural,2,4,White Collar Clerical,SUV,7,Painting,Plan 5
36651859,34,2,F,J,Rural,2,1,White Collar Clerical,SUV,28,Painting,Plan 5
65079250,28,1,F,H,Rural,1,3,White Collar Clerical,SUV,12,Painting,Plan 5
48708627,51,2,F,G,Rural,1,4,White Collar Clerical,SUV,52,Painting,Plan 5
23815231,41,3,F,F,Rural,1,0,White Collar Clerical,SUV,14,Painting,Plan 5
19820447,57,3,F,D,Rural,1,0,White Collar Clerical,SUV,25,Painting,Plan 5
67295138,28,3,F,S,Rural,2,1,White Collar Clerical,SUV,56,Painting,Plan 5
34249191,62,1,F,A,Rural,2,0,White Collar Clerical,SUV,59,Painting,Plan 5
70886830,56,3,F,S,Rural,2,0,White Collar Clerical,SUV,24,Painting,Plan 5
97639969,43,3,F,A,Rural,2,2,White Collar Clerical,SUV,45,Painting,Plan 5
64785137,58,3,F,Z,Urban,2,1,White Collar Clerical,SUV,35,Painting,Plan 5
70795128,43,2,F,X,Urban,1,4,White Collar Clerical,SUV,42,Painting,Plan 5
17176046,49,3,F,C,Urban,2,2,White Collar Clerical,SUV,39,Painting,Plan 5
73665249,18,1,F,V,Urban,1,1,White Collar Clerical,SUV,7,Painting,Plan 5
31675068,34,1,F,B,Urban,1,2,White Collar Clerical,SUV,51,Painting,Plan 5
96710462,52,3,F,N,Urban,2,0,White Collar Clerical,SUV,31,Painting,Plan 5
42410780,44,3,F,M,Urban,2,0,White Collar Clerical,SUV,16,Painting,Plan 5
53157238,19,3,F,M,Urban,2,2,White Collar Clerical,SUV,18,Painting,Plan 5
34480175,46,1,F,N,Urban,1,3,White Collar Clerical,SUV,16,Painting,Plan 5
96234526,55,1,F,B,Urban,1,3,White Collar Clerical,SUV,12,Painting,Plan 5
22710279,55,3,F,V,Urban,2,1,White Collar Clerical,SUV,40,Painting,Plan 5
79954059,35,3,F,C,Urban,1,0,White Collar Clerical,SUV,40,Painting,Plan 5
77086671,27,2,F,X,Urban,1,3,White Collar Clerical,SUV,22,Painting,Plan 5
46286790,42,3,F,Z,Urban,1,2,White Collar Clerical,SUV,32,Painting,Plan 5
16796814,63,3,F,X,Urban,2,0,White Collar Clerical,SUV,10,Painting,Plan 5
98018637,53,2,F,C,Urban,1,1,White Collar Clerical,SUV,48,Painting,Plan 5
63272408,75,2,F,V,Urban,2,3,White Collar Clerical,SUV,7,Painting,Plan 5
60595998,38,3,F,B,Urban,1,3,White Collar Clerical,SUV,52,Painting,Plan 5
86956101,58,2,F,N,Urban,2,4,White Collar Clerical,Compact SUV,34,Painting,Plan 2
18214966,48,3,F,M,Urban,1,4,White Collar Clerical,Compact SUV,6,Painting,Plan 2
34243984,59,3,F,M,Urban,1,4,White Collar Clerical,Compact SUV,60,Painting,Plan 2
99105186,51,3,F,N,Urban,2,0,White Collar Clerical,Compact SUV,41,Painting,Plan 2
18117738,26,3,F,B,Urban,1,1,White Collar Clerical,Compact SUV,60,Painting,Plan 2
37598485,21,2,F,V,Urban,2,4,White Collar Clerical,Compact SUV,14,Painting,Plan 2
53694544,54,1,F,C,Urban,1,1,White Collar Clerical,Compact SUV,31,Painting,Plan 2
40190507,40,3,F,X,Urban,2,4,White Collar Clerical,Compact SUV,31,Painting,Plan 2
